timestamp,t,method,subspace_error,explained_variance,reconstruction_error,memory_bytes,bits,eta_schedule
2026-01-17T09:16:30.367557,200,sketch_fd,0.9349522218315742,0.08612653002548798,2.7034401741595073,4400,,invsqrt
2026-01-17T09:16:30.390953,400,sketch_fd,0.9411074898226648,0.088521847641115,2.6963542940188585,4400,,invsqrt
2026-01-17T09:16:30.414380,600,sketch_fd,0.9404908619319217,0.08404519076533777,2.7095972367691727,4400,,invsqrt
2026-01-17T09:16:30.437643,800,sketch_fd,0.9385923960612995,0.08458679896751294,2.7079950397249193,4400,,invsqrt
2026-01-17T09:16:30.460616,1000,sketch_fd,0.936185319877944,0.08712736598229115,2.700479479684548,4400,,invsqrt
2026-01-17T09:16:30.483801,1200,sketch_fd,0.9392709920460238,0.08601524706045122,2.7037693738225506,4400,,invsqrt
2026-01-17T09:16:30.507117,1400,sketch_fd,0.9395559855552064,0.08535206788255632,2.705731204744546,4400,,invsqrt
2026-01-17T09:16:30.530065,1600,sketch_fd,0.9390739381081501,0.08433611332100242,2.7087366234015753,4400,,invsqrt
2026-01-17T09:16:30.552982,1800,sketch_fd,0.9415349888814827,0.08454650805446556,2.708114229171341,4400,,invsqrt
2026-01-17T09:16:30.575932,2000,sketch_fd,0.9399275658275441,0.08504705608398058,2.7066334972138586,4400,,invsqrt
2026-01-17T09:16:30.598869,2200,sketch_fd,0.9394839182032222,0.0846951030130394,2.7076746523657063,4400,,invsqrt
2026-01-17T09:16:30.622063,2400,sketch_fd,0.9405828155311848,0.0856198977940587,2.704938904534083,4400,,invsqrt
2026-01-17T09:16:30.646637,2600,sketch_fd,0.9407325127744833,0.08527259986567175,2.705966288743004,4400,,invsqrt
2026-01-17T09:16:30.669464,2800,sketch_fd,0.9408408824573209,0.08516610618597856,2.7062813206390333,4400,,invsqrt
2026-01-17T09:16:30.692219,3000,sketch_fd,0.9406454050500056,0.08467159490087657,2.7077441945692255,4400,,invsqrt
2026-01-17T09:16:30.715079,3200,sketch_fd,0.9402871550668911,0.08402194726387124,2.709665996195633,4400,,invsqrt
2026-01-17T09:16:30.738069,3400,sketch_fd,0.9402226310495789,0.08345042721054247,2.711356679121957,4400,,invsqrt
2026-01-17T09:16:30.761016,3600,sketch_fd,0.9396033346840271,0.0839366818398208,2.7099182302087845,4400,,invsqrt
2026-01-17T09:16:30.783676,3800,sketch_fd,0.9400436644395722,0.08379377880498419,2.7103409690430764,4400,,invsqrt
2026-01-17T09:16:30.808249,4000,sketch_fd,0.9393705794732379,0.08376965748962971,2.7104123252374785,4400,,invsqrt
2026-01-17T09:16:30.831240,4200,sketch_fd,0.939756906690822,0.0828747051491893,2.7130597925188877,4400,,invsqrt
2026-01-17T09:16:30.854548,4400,sketch_fd,0.9395665761926587,0.08220002857369685,2.7150556352899895,4400,,invsqrt
2026-01-17T09:16:30.877739,4600,sketch_fd,0.9400005729261304,0.08268726888785143,2.7136142705025947,4400,,invsqrt
2026-01-17T09:16:30.902129,4800,sketch_fd,0.9401242306223004,0.0831212770399891,2.7123303782429424,4400,,invsqrt
2026-01-17T09:16:30.926194,5000,sketch_fd,0.9399912331560809,0.08311180679670922,2.7123583933205033,4400,,invsqrt
2026-01-17T09:16:30.950885,5200,sketch_fd,0.9400156513735393,0.08298132376263961,2.7127443910411286,4400,,invsqrt
2026-01-17T09:16:30.975316,5400,sketch_fd,0.939653416393277,0.08311587359269997,2.7123463628370468,4400,,invsqrt
2026-01-17T09:16:30.998446,5600,sketch_fd,0.9405282098790588,0.08319558174844006,2.7121105684546563,4400,,invsqrt
2026-01-17T09:16:31.021635,5800,sketch_fd,0.9407706694262867,0.08334805678579725,2.711659513516428,4400,,invsqrt
2026-01-17T09:16:31.044751,6000,sketch_fd,0.9407622348601242,0.08341568897319196,2.7114594425235863,4400,,invsqrt
2026-01-17T09:16:31.067884,6200,sketch_fd,0.9405170670771552,0.08306715910050216,2.7124904710966677,4400,,invsqrt
2026-01-17T09:16:31.091267,6400,sketch_fd,0.9404113389012896,0.08291639870401452,2.7129364537473597,4400,,invsqrt
2026-01-17T09:16:31.114197,6600,sketch_fd,0.9402454925382081,0.08257626188020209,2.713942653822553,4400,,invsqrt
2026-01-17T09:16:31.137019,6800,sketch_fd,0.9400096421871632,0.08221582127107764,2.715008916992588,4400,,invsqrt
2026-01-17T09:16:31.159919,7000,sketch_fd,0.9401940314166076,0.08204694248056076,2.7155084978665784,4400,,invsqrt
2026-01-17T09:16:31.183941,7200,sketch_fd,0.9401744347662657,0.08231549850316067,2.7147140496586344,4400,,invsqrt
2026-01-17T09:16:31.207529,7400,sketch_fd,0.9401837481218255,0.08206071078260269,2.7154677681790527,4400,,invsqrt
2026-01-17T09:16:31.230489,7600,sketch_fd,0.9401772788500498,0.08213914026549701,2.7152357563942036,4400,,invsqrt
2026-01-17T09:16:31.253707,7800,sketch_fd,0.939738690578522,0.08223812205451811,2.7149429463348884,4400,,invsqrt
2026-01-17T09:16:31.276747,8000,sketch_fd,0.9396379569725853,0.08220283738127347,2.7150473262149437,4400,,invsqrt
2026-01-17T09:16:31.299929,8200,sketch_fd,0.9394950722766102,0.08250364688712503,2.7141574650584417,4400,,invsqrt
2026-01-17T09:16:31.323234,8400,sketch_fd,0.939264166034263,0.08224047725459734,2.714935979131308,4400,,invsqrt
2026-01-17T09:16:31.346363,8600,sketch_fd,0.9393353810927838,0.08211352614921051,2.7153115286244622,4400,,invsqrt
2026-01-17T09:16:31.369412,8800,sketch_fd,0.9394320945124104,0.08217811812925528,2.7151204512384584,4400,,invsqrt
2026-01-17T09:16:31.392547,9000,sketch_fd,0.9394704224538563,0.08208802883573466,2.715386955326133,4400,,invsqrt
2026-01-17T09:16:31.415803,9200,sketch_fd,0.9392150229279649,0.08210154571813177,2.715346969393613,4400,,invsqrt
2026-01-17T09:16:31.439047,9400,sketch_fd,0.9392337374857505,0.08200592204794958,2.71562984539348,4400,,invsqrt
2026-01-17T09:16:31.462140,9600,sketch_fd,0.9392850577003393,0.08215167039780795,2.7151986894870332,4400,,invsqrt
2026-01-17T09:16:31.485321,9800,sketch_fd,0.939304330583542,0.08204011966361842,2.7155286812705492,4400,,invsqrt
2026-01-17T09:16:31.508517,10000,sketch_fd,0.9394013395919464,0.08192823754635684,2.7158596533586037,4400,,invsqrt
